day,pressure,maxtemp,temp,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall,dew_excess
343,9.549999999999955,15.5,14.6,13.3,12.7,77.0,88.0,0.0,70.0,27.3,1,1.9000000000000004
344,3.9500000000000455,21.4,19.4,17.1,18.0,86.0,80.0,6.4,40.0,14.5,1,1.3999999999999986
345,7.5499999999999545,18.6,17.3,16.1,13.3,75.0,88.0,0.6,70.0,26.9,1,4.0
346,4.4500000000000455,24.5,21.8,20.5,19.9,84.0,88.0,0.0,80.0,19.2,1,1.9000000000000021
347,7.0499999999999545,22.2,20.6,19.6,16.2,72.0,77.0,1.4,70.0,28.4,1,4.400000000000002
348,4.649999999999977,20.6,18.8,19.1,17.8,85.0,91.0,0.3,40.0,13.0,1,1.0
349,9.450000000000045,16.2,15.2,13.7,14.3,92.0,88.0,0.0,60.0,37.5,1,0.8999999999999986
350,7.5499999999999545,22.8,20.7,17.2,11.6,67.0,46.0,7.2,30.0,28.3,0,9.1
351,5.149999999999977,23.1,21.4,19.4,19.4,90.0,89.0,1.9,50.0,16.3,1,2.0
352,10.549999999999955,21.5,20.4,19.4,17.9,72.0,69.0,2.4,20.0,14.8,1,2.5
353,5.850000000000023,21.4,18.5,17.3,16.9,82.0,82.0,2.7,80.0,27.4,1,1.6000000000000014
354,4.75,20.1,19.1,18.4,16.7,95.0,88.0,0.0,20.0,35.8,1,2.400000000000002
355,7.350000000000023,24.4,22.2,20.6,19.4,74.0,82.0,6.3,70.0,38.3,1,2.8000000000000007
356,4.25,20.6,18.3,17.1,15.1,89.0,88.0,0.0,20.0,35.3,1,3.200000000000001
357,6.4500000000000455,23.0,19.9,17.2,16.8,79.0,89.0,2.9,20.0,15.1,1,3.099999999999998
358,3.5499999999999545,20.9,20.0,19.2,16.8,85.0,83.0,0.6,70.0,27.3,1,3.1999999999999993
359,12.650000000000091,17.5,18.0,16.5,13.3,79.0,89.0,0.5,20.0,23.4,1,4.699999999999999
360,6.25,17.7,16.0,16.5,16.5,93.0,97.0,0.0,50.0,21.4,1,-0.5
361,1.3500000000000227,21.0,20.8,19.9,19.9,95.0,88.0,0.0,40.0,18.0,1,0.9000000000000021
362,0.14999999999997726,21.1,20.0,19.8,19.6,95.0,88.0,0.0,70.0,34.3,1,0.3999999999999986
363,1.3500000000000227,20.4,18.1,16.9,17.8,95.0,91.0,0.0,50.0,30.3,1,0.3000000000000007
364,4.25,23.7,16.3,15.3,13.9,86.0,90.0,1.1,50.0,39.7,1,2.4000000000000004
365,3.75,22.1,20.8,19.6,18.0,91.0,88.0,0.0,40.0,46.3,1,2.8000000000000007
1,4.5499999999999545,16.9,15.9,14.6,15.0,90.0,100.0,0.0,40.0,24.2,1,0.9000000000000004
2,3.4500000000000455,18.2,16.3,15.4,14.7,90.0,100.0,0.0,40.0,23.3,1,1.6000000000000014
3,3.1499999999999773,16.7,15.6,14.7,11.4,79.0,91.0,0.0,60.0,55.5,1,4.199999999999999
4,1.0499999999999545,15.6,13.8,10.0,7.8,78.0,77.0,3.5,20.0,41.3,0,6.000000000000001
5,8.850000000000023,15.9,13.1,12.2,10.3,74.0,81.0,2.1,50.0,28.2,1,2.799999999999999
6,7.350000000000023,17.6,13.2,11.2,6.8,59.0,25.0,2.4,20.0,33.5,0,6.3999999999999995
7,8.950000000000045,14.8,12.5,4.0,10.4,84.0,88.0,0.0,20.0,30.0,1,2.0999999999999996
8,7.0499999999999545,17.6,15.7,14.5,13.5,81.0,100.0,0.0,20.0,32.4,1,2.1999999999999993
9,4.4500000000000455,17.4,16.6,15.9,15.0,95.0,100.0,0.0,60.0,39.3,1,1.6000000000000014
10,9.049999999999955,15.2,15.8,13.5,11.1,78.0,94.0,0.0,60.0,37.0,1,4.700000000000001
11,7.850000000000023,15.5,14.1,11.8,8.6,61.0,95.0,0.0,40.0,24.9,1,5.5
12,11.650000000000091,20.2,16.7,14.6,11.7,70.0,38.0,9.1,20.0,50.6,0,5.0
13,11.450000000000045,14.6,12.9,12.6,11.3,79.0,91.0,0.0,10.0,52.8,1,1.5999999999999996
14,7.25,18.0,16.6,15.3,13.6,79.0,88.0,0.0,20.0,28.6,1,3.0000000000000018
15,13.950000000000045,20.6,17.7,14.2,11.8,75.0,51.0,7.4,50.0,15.2,0,5.899999999999999
16,10.549999999999955,18.1,13.7,11.6,4.3,72.0,20.0,10.1,70.0,14.8,0,9.399999999999999
17,12.650000000000091,10.9,8.6,7.0,1.0,73.0,67.0,2.5,50.0,30.3,0,7.6
18,10.450000000000045,15.8,10.1,7.7,4.0,72.0,7.0,9.1,20.0,9.2,0,6.1
19,7.350000000000023,17.1,15.2,13.5,11.2,78.0,11.0,9.8,60.0,34.0,0,4.0
20,8.049999999999955,19.6,17.6,15.7,12.6,64.0,73.0,5.2,60.0,20.2,0,5.000000000000002
21,4.350000000000023,17.3,16.1,14.7,13.0,93.0,95.0,0.0,20.0,35.8,1,3.1000000000000014
22,14.650000000000091,21.6,18.5,16.3,13.7,77.0,93.0,0.6,20.0,15.1,0,4.800000000000001
23,0.14999999999997726,16.5,14.8,13.7,12.9,92.0,100.0,0.0,50.0,20.0,1,1.9000000000000004
24,10.350000000000023,24.2,20.8,18.2,9.8,39.0,49.0,10.2,60.0,38.3,0,11.0
25,7.649999999999977,24.9,18.1,15.8,17.3,72.0,40.0,10.1,10.0,19.8,0,0.8000000000000007
26,0.6499999999999773,24.6,22.3,20.7,19.9,91.0,82.0,0.0,80.0,27.4,1,2.400000000000002
27,2.3500000000000227,21.9,20.4,18.5,18.4,79.0,45.0,7.8,40.0,9.2,0,2.0
28,11.349999999999909,16.1,13.0,13.5,11.9,76.0,89.0,0.0,200.0,33.2,0,1.0999999999999996
29,4.350000000000023,24.8,21.3,19.8,20.1,91.0,89.0,0.2,50.0,37.5,1,1.1999999999999993
30,2.1499999999999773,24.9,21.5,19.5,19.5,77.0,55.0,7.6,10.0,17.2,0,2.0
31,3.8500000000000227,21.9,20.0,19.7,17.3,91.0,94.0,0.0,70.0,28.4,1,2.6999999999999993
32,4.350000000000023,23.9,21.1,19.9,19.0,89.0,88.0,0.2,80.0,14.5,1,2.1000000000000014
33,-0.14999999999997726,22.9,20.7,19.2,19.9,95.0,95.0,0.0,30.0,22.6,1,0.8000000000000007
34,6.25,21.5,20.9,17.7,16.6,79.0,47.0,6.8,70.0,9.1,1,4.299999999999997
35,6.649999999999977,25.9,22.9,18.1,16.1,90.0,89.0,2.0,40.0,28.9,1,6.799999999999997
36,3.75,22.4,20.2,18.5,13.1,76.0,69.0,7.6,40.0,11.3,0,7.1
37,4.25,23.1,19.9,17.4,16.8,80.0,88.0,0.0,50.0,39.5,1,3.099999999999998
265,7.350000000000023,18.4,17.1,16.9,15.0,75.0,86.0,0.0,40.0,24.9,1,2.1000000000000014
39,1.6499999999999773,23.3,21.6,20.9,20.9,87.0,88.0,0.0,60.0,15.1,1,0.7000000000000028
40,0.75,23.0,21.1,20.6,19.1,80.0,87.0,0.1,70.0,14.5,1,2.0
41,7.0499999999999545,17.4,15.1,14.5,9.4,75.0,49.0,10.0,20.0,24.8,0,5.699999999999999
42,10.950000000000045,24.0,18.3,15.3,6.8,77.0,75.0,5.7,60.0,21.6,0,11.5
43,8.149999999999977,20.9,17.2,15.3,13.3,78.0,88.0,0.9,30.0,29.8,1,3.8999999999999986
44,1.9500000000000455,18.2,17.3,16.3,14.6,75.0,88.0,2.5,40.0,20.2,1,2.700000000000001
45,11.25,18.9,18.4,15.0,13.0,72.0,65.0,5.9,20.0,28.0,0,5.399999999999999
46,5.649999999999977,20.2,19.9,18.1,18.2,90.0,90.0,1.0,40.0,22.5,1,1.6999999999999993
47,5.75,20.7,20.0,18.2,18.9,92.0,88.0,0.2,40.0,15.0,1,1.1000000000000014
48,0.049999999999954525,17.1,17.2,15.2,14.8,87.0,90.0,0.2,20.0,25.1,1,2.3999999999999986
49,4.4500000000000455,20.4,18.1,17.1,14.9,90.0,88.0,0.0,70.0,35.3,1,3.200000000000001
50,8.950000000000045,15.1,12.4,10.8,9.6,74.0,83.0,1.2,20.0,8.3,1,2.8000000000000007
51,0.6499999999999773,18.6,17.1,16.4,13.8,95.0,96.0,1.1,70.0,33.5,1,3.3000000000000007
52,3.4500000000000455,17.4,17.6,16.4,16.3,96.0,100.0,0.2,50.0,16.1,1,1.3000000000000007
53,9.350000000000023,16.4,15.3,14.2,13.6,93.0,93.0,0.2,20.0,17.3,1,1.700000000000001
54,11.049999999999955,15.5,13.7,11.6,9.1,79.0,88.0,0.2,40.0,14.6,1,4.6
55,9.049999999999955,17.5,18.2,16.9,14.3,92.0,96.0,0.0,40.0,19.0,1,3.8999999999999986
56,10.649999999999977,14.7,12.9,11.9,11.6,97.0,95.0,0.9,70.0,24.5,1,1.3000000000000007
57,-1.0499999999999545,20.6,19.0,17.1,18.9,95.0,93.0,0.0,70.0,39.5,1,0.10000000000000142
58,-0.8500000000000227,20.1,18.6,17.1,15.6,92.0,87.0,0.3,50.0,22.4,1,3.0000000000000018
59,5.4500000000000455,21.6,19.7,19.6,17.0,81.0,88.0,0.0,50.0,37.7,1,2.6999999999999993
60,3.6499999999999773,22.2,21.8,20.3,19.7,92.0,85.0,0.2,50.0,12.6,1,2.1000000000000014
61,4.5499999999999545,16.3,15.3,14.2,12.9,97.0,95.0,0.0,40.0,30.3,1,2.4000000000000004
62,0.14999999999997726,19.0,17.6,16.9,16.9,97.0,95.0,0.0,50.0,20.3,1,0.7000000000000028
63,2.25,19.9,18.1,18.1,17.1,96.0,92.0,0.2,40.0,14.1,1,1.0
64,3.5499999999999545,18.4,17.3,16.1,16.2,95.0,95.0,0.0,50.0,20.0,1,1.1000000000000014
65,2.75,21.8,19.4,17.6,16.7,70.0,49.0,11.0,20.0,37.5,0,2.6999999999999993
66,9.950000000000045,16.3,15.7,15.5,9.8,59.0,88.0,0.1,40.0,16.0,1,5.899999999999999
67,5.649999999999977,22.3,20.8,19.2,16.1,79.0,88.0,0.0,70.0,33.4,1,4.699999999999999
68,7.649999999999977,22.8,18.6,16.9,13.0,73.0,19.0,2.4,20.0,14.8,0,5.600000000000001
69,4.5499999999999545,20.1,20.1,19.6,19.8,92.0,83.0,0.3,50.0,16.1,1,0.3000000000000007
70,2.75,21.4,19.3,18.3,18.2,75.0,20.0,9.8,60.0,9.0,0,1.1000000000000014
71,3.5499999999999545,20.2,18.1,16.6,16.6,95.0,95.0,0.0,50.0,25.1,1,1.5
72,5.149999999999977,18.3,17.8,14.5,16.2,95.0,96.0,0.3,20.0,9.1,1,1.6000000000000014
73,3.8500000000000227,26.0,22.6,20.3,21.4,85.0,89.0,0.5,30.0,18.0,1,1.2000000000000028
74,2.0499999999999545,23.6,22.5,20.0,21.3,85.0,80.0,0.0,40.0,7.9,1,1.1999999999999993
75,3.8500000000000227,21.3,20.8,19.2,17.8,83.0,84.0,0.6,80.0,37.9,0,3.0
76,0.049999999999954525,25.9,23.1,21.5,21.4,91.0,88.0,1.4,50.0,33.2,1,1.7000000000000028
77,1.1499999999999773,26.6,23.3,22.3,21.9,91.0,91.0,2.1,40.0,16.0,1,1.4000000000000021
78,7.9500000000000455,26.2,24.8,21.2,12.4,77.0,62.0,10.0,60.0,39.5,1,12.4
79,0.5499999999999545,24.8,24.3,23.7,23.2,93.0,100.0,0.2,100.0,41.4,1,1.1000000000000014
80,-1.5499999999999545,26.1,21.0,19.7,16.9,85.0,79.0,5.0,70.0,22.0,1,4.100000000000001
81,-1.8500000000000227,16.3,15.3,13.6,11.6,76.0,79.0,2.2,30.0,35.6,0,3.700000000000001
82,6.5499999999999545,28.1,25.4,23.6,22.3,92.0,88.0,0.8,120.0,21.9,1,3.099999999999998
83,-6.350000000000023,21.9,20.1,19.8,19.5,92.0,90.0,0.2,20.0,20.5,1,0.6000000000000014
84,-4.850000000000023,21.3,19.3,17.7,17.6,75.0,83.0,9.2,50.0,27.6,1,1.6999999999999993
85,-3.3500000000000227,26.4,24.8,22.7,21.3,90.0,83.0,3.7,100.0,25.0,1,3.5
86,0.9500000000000455,26.3,23.1,21.0,22.3,97.0,93.0,0.0,50.0,8.6,1,0.8000000000000007
87,-1.1499999999999773,27.9,25.8,24.1,23.3,89.0,84.0,2.1,80.0,14.2,1,2.5
88,-1.5499999999999545,25.2,24.0,23.1,22.8,89.0,81.0,0.3,180.0,30.6,1,1.1999999999999993
89,-0.25,27.0,25.9,23.6,21.9,91.0,88.0,1.1,60.0,27.9,1,4.0
90,-4.75,27.9,25.3,23.3,23.2,93.0,88.0,0.3,40.0,14.3,1,2.1000000000000014
91,-2.5499999999999545,24.8,22.8,21.8,19.8,91.0,88.0,0.0,50.0,27.3,1,3.0
92,3.75,26.7,24.8,23.7,23.1,87.0,89.0,0.2,80.0,17.3,0,1.6999999999999993
93,0.049999999999954525,25.3,23.1,21.0,21.4,89.0,88.0,1.5,80.0,28.0,1,1.7000000000000028
94,1.1499999999999773,26.8,23.8,20.4,22.3,90.0,83.0,1.3,70.0,17.5,1,1.5
95,-1.75,27.6,25.5,24.4,23.1,90.0,88.0,1.8,40.0,22.6,1,2.3999999999999986
96,-5.4500000000000455,28.2,26.2,24.1,24.2,89.0,84.0,2.5,40.0,15.4,1,2.0
97,-6.850000000000023,26.9,25.9,24.7,22.3,87.0,81.0,1.1,70.0,28.8,1,3.599999999999998
98,1.75,28.4,25.5,24.7,24.1,97.0,88.0,1.0,50.0,30.0,1,1.3999999999999986
99,-7.649999999999977,28.1,25.1,23.1,21.6,82.0,80.0,2.5,220.0,13.8,1,3.5
100,-0.5499999999999545,29.1,26.8,25.4,23.7,87.0,82.0,2.5,100.0,16.5,1,3.1000000000000014
101,2.75,26.3,24.7,24.5,23.6,90.0,83.0,0.1,200.0,20.9,1,1.0999999999999979
102,-0.75,26.3,25.2,24.7,22.9,93.0,88.0,0.1,30.0,13.4,0,2.3000000000000007
103,1.25,28.6,25.6,24.7,21.0,87.0,89.0,2.1,30.0,35.3,1,4.600000000000001
104,-0.6499999999999773,28.8,25.3,24.7,22.0,89.0,83.0,1.0,60.0,15.0,1,3.3000000000000007
105,3.8500000000000227,27.6,25.8,24.5,24.8,84.0,85.0,1.8,80.0,27.4,1,1.0
106,-0.9500000000000455,30.2,27.9,25.4,23.1,84.0,83.0,2.6,230.0,12.0,1,4.799999999999997
107,-4.4500000000000455,27.8,26.5,25.0,25.0,93.0,86.0,0.0,190.0,14.5,1,1.5
108,-3.3500000000000227,30.3,27.9,26.2,24.9,84.0,85.0,3.1,190.0,16.0,1,3.0
109,-3.8500000000000227,29.3,27.9,26.0,25.0,89.0,88.0,2.2,170.0,20.0,1,2.8999999999999986
110,-0.6499999999999773,28.8,25.7,23.9,23.4,89.0,88.0,0.4,200.0,22.0,1,2.3000000000000007
111,-3.75,28.4,26.2,24.7,23.2,84.0,75.0,7.2,70.0,25.1,1,3.0
112,-2.8500000000000227,28.1,26.4,25.5,21.1,80.0,78.0,5.4,40.0,12.6,1,5.299999999999997
113,-2.9500000000000455,28.7,26.8,24.8,23.1,90.0,81.0,2.3,70.0,23.3,1,3.6999999999999993
114,-0.25,28.8,25.6,23.6,21.6,91.0,90.0,1.3,80.0,24.9,0,4.0
115,-0.9500000000000455,30.8,27.4,26.8,24.5,84.0,81.0,2.3,100.0,14.3,1,2.8999999999999986
80,-1.75,29.8,26.8,25.1,23.2,87.0,81.0,2.5,20.0,12.7,1,3.6000000000000014
117,-1.6499999999999773,28.4,26.1,24.8,25.3,85.0,83.0,3.7,60.0,14.3,1,0.8000000000000007
118,-0.25,28.6,25.5,24.8,22.2,76.0,74.0,6.0,60.0,9.2,1,3.3000000000000007
119,-0.25,26.2,24.4,23.1,19.8,79.0,70.0,6.0,70.0,31.9,1,4.599999999999998
120,-4.9500000000000455,28.8,27.1,24.1,25.1,94.0,88.0,1.0,190.0,16.9,1,2.0
121,-7.350000000000023,28.7,28.4,26.5,24.4,81.0,82.0,0.4,220.0,15.2,1,4.0
122,-4.850000000000023,30.8,27.6,25.8,24.2,81.0,88.0,0.4,210.0,13.0,1,3.400000000000002
123,-4.75,30.6,28.3,26.4,25.3,81.0,78.0,4.5,30.0,16.5,1,3.0
124,-0.25,28.7,26.9,24.8,22.0,81.0,61.0,7.2,50.0,7.4,1,4.899999999999999
125,-0.25,28.7,26.1,24.8,23.1,92.0,78.0,1.0,70.0,15.8,1,3.0
126,-2.6499999999999773,27.8,26.7,25.3,25.2,90.0,86.0,1.2,190.0,15.1,1,1.5
127,-3.9500000000000455,30.8,27.7,25.4,25.4,87.0,88.0,0.9,220.0,11.9,1,2.3000000000000007
128,-4.850000000000023,28.1,26.8,25.2,25.5,85.0,83.0,3.7,210.0,16.0,1,1.3000000000000007
129,-5.149999999999977,30.7,27.2,25.8,25.8,81.0,87.0,8.3,230.0,15.7,1,1.3999999999999986
130,-4.4500000000000455,30.6,27.3,24.3,25.9,87.0,83.0,2.2,180.0,26.9,1,1.4000000000000021
131,-4.75,31.0,29.9,26.5,26.0,85.0,88.0,1.5,230.0,27.0,1,3.8999999999999986
132,-5.149999999999977,32.8,29.9,26.7,24.6,84.0,78.0,2.9,220.0,25.1,1,5.299999999999997
133,-3.4500000000000455,33.0,30.0,27.9,26.0,79.0,86.0,3.3,220.0,27.6,1,4.0
134,-4.75,31.2,28.0,26.8,26.4,86.0,88.0,1.2,220.0,13.2,1,1.6000000000000014
135,-6.4500000000000455,33.1,30.0,28.9,26.2,90.0,82.0,3.1,80.0,22.9,1,3.8000000000000007
136,-6.649999999999977,32.9,29.3,27.1,23.2,87.0,80.0,4.2,230.0,20.5,1,6.100000000000001
137,-2.75,33.1,29.8,28.1,25.1,79.0,69.0,3.1,50.0,18.8,0,4.699999999999999
138,-5.350000000000023,31.1,28.9,26.9,26.4,85.0,85.0,4.4,180.0,14.6,1,2.5
139,-5.0499999999999545,32.3,29.0,27.8,25.3,86.0,72.0,7.6,20.0,9.2,1,3.6999999999999993
140,-4.649999999999977,32.0,29.9,26.0,25.1,76.0,77.0,10.4,220.0,38.0,0,4.799999999999997
141,-4.350000000000023,30.8,28.8,26.4,25.4,98.0,93.0,0.6,170.0,25.1,1,3.400000000000002
142,-5.149999999999977,32.8,29.0,27.4,26.6,82.0,88.0,0.2,220.0,38.3,1,2.3999999999999986
143,-6.75,33.8,30.0,27.0,25.0,69.0,70.0,6.9,220.0,23.9,1,5.0
144,-4.75,31.0,28.3,26.8,24.4,65.0,49.0,11.8,220.0,9.1,0,3.900000000000002
145,-6.4500000000000455,33.0,30.1,28.0,24.8,75.0,69.0,10.1,230.0,12.6,0,5.300000000000001
146,-5.0499999999999545,33.3,30.3,28.7,25.8,78.0,32.0,11.8,200.0,9.1,0,4.5
147,-4.75,29.1,26.2,24.8,24.9,58.0,48.0,8.4,70.0,23.7,1,1.3000000000000007
148,-5.0499999999999545,32.3,30.1,28.4,26.4,81.0,30.0,11.5,230.0,39.3,0,3.700000000000003
149,-3.3500000000000227,32.4,30.2,29.0,24.3,79.0,32.0,1.5,220.0,30.4,0,5.899999999999999
150,-4.75,33.9,30.0,28.1,25.4,80.0,79.0,5.7,200.0,39.9,1,4.600000000000001
151,-3.4500000000000455,33.0,30.4,27.9,26.2,79.0,21.0,8.5,220.0,50.6,0,4.199999999999999
152,-3.25,34.2,30.8,28.2,26.2,84.0,57.0,5.9,130.0,24.4,1,4.600000000000001
153,-5.5499999999999545,32.0,30.4,28.3,25.4,74.0,46.0,10.3,190.0,19.0,0,5.0
154,-7.149999999999977,33.3,30.5,28.8,25.4,78.0,66.0,6.5,80.0,9.9,1,5.100000000000001
155,-5.0499999999999545,34.0,30.2,28.2,26.5,81.0,79.0,6.8,290.0,43.8,1,3.6999999999999993
156,-5.149999999999977,34.0,30.8,28.7,25.2,74.0,22.0,11.8,240.0,12.5,0,5.600000000000001
236,-8.25,35.3,31.0,26.4,26.4,74.0,49.0,10.8,230.0,28.6,1,4.600000000000001
158,-4.350000000000023,33.4,30.4,28.6,25.7,82.0,72.0,7.7,60.0,40.8,0,4.699999999999999
159,-7.9500000000000455,32.0,29.2,26.2,26.3,87.0,85.0,1.5,220.0,4.5,1,2.8999999999999986
160,-3.75,32.8,30.1,28.1,26.1,75.0,61.0,7.2,110.0,9.2,1,4.0
161,-3.9500000000000455,31.7,29.4,27.6,25.6,84.0,86.0,1.6,190.0,21.6,1,3.799999999999997
162,-5.4500000000000455,32.9,30.1,28.1,25.7,79.0,72.0,8.8,200.0,16.2,1,4.400000000000002
163,-6.649999999999977,32.9,29.7,27.3,25.0,81.0,75.0,2.1,220.0,19.8,1,4.699999999999999
164,-4.75,35.1,30.8,28.0,25.9,75.0,32.0,9.5,220.0,12.6,0,4.900000000000002
165,-7.75,33.0,30.0,27.4,25.0,74.0,29.0,10.0,190.0,22.6,0,5.0
166,-2.9500000000000455,32.8,29.2,27.9,25.2,84.0,85.0,2.1,100.0,13.0,1,4.0
167,-5.5499999999999545,31.1,28.6,26.8,25.4,81.0,88.0,3.8,180.0,11.3,1,3.200000000000003
168,-4.4500000000000455,31.0,28.4,27.4,25.4,82.0,88.0,7.0,220.0,13.6,1,3.0
169,-12.25,32.1,30.0,28.1,25.8,75.0,78.0,8.3,230.0,14.3,0,4.199999999999999
170,-13.149999999999977,33.7,30.1,28.6,24.8,75.0,48.0,7.0,70.0,28.5,1,5.300000000000001
171,-14.25,35.0,31.5,28.2,25.3,76.0,38.0,10.0,280.0,30.0,0,6.199999999999999
172,-7.850000000000023,30.8,28.9,26.0,25.5,88.0,88.0,1.9,240.0,29.0,1,3.3999999999999986
173,-9.450000000000045,31.3,28.1,26.5,25.6,85.0,87.0,0.1,220.0,29.6,1,2.5
174,-7.350000000000023,31.3,28.7,26.5,26.3,93.0,88.0,0.1,130.0,27.0,1,2.3999999999999986
175,-5.149999999999977,35.0,31.0,28.4,25.0,75.0,78.0,9.0,280.0,18.0,0,6.0
176,-12.549999999999955,30.4,28.6,25.4,25.5,84.0,84.0,5.7,220.0,11.7,1,3.1000000000000014
177,-3.5499999999999545,32.8,29.6,27.6,25.8,79.0,76.0,7.1,210.0,18.8,1,3.8000000000000007
178,-4.4500000000000455,31.4,28.7,27.0,25.4,81.0,84.0,1.8,200.0,12.8,1,3.3000000000000007
179,-4.649999999999977,30.6,28.6,26.9,25.0,86.0,88.0,0.4,250.0,21.9,1,3.6000000000000014
180,-5.649999999999977,32.2,29.2,26.2,25.9,86.0,82.0,1.2,180.0,14.6,1,3.3000000000000007
181,-5.149999999999977,32.0,29.6,27.8,25.3,80.0,69.0,6.0,230.0,12.8,1,4.300000000000001
182,-2.75,32.0,29.1,27.0,25.0,85.0,83.0,6.5,250.0,21.9,0,4.100000000000001
183,-4.75,29.2,27.8,26.6,25.4,89.0,81.0,6.4,190.0,23.9,1,2.400000000000002
184,-8.049999999999955,32.9,29.9,26.8,26.1,75.0,71.0,7.6,230.0,13.3,1,3.799999999999997
185,-4.149999999999977,33.1,30.8,28.4,24.9,76.0,30.0,9.4,220.0,11.9,0,5.900000000000002
186,-5.4500000000000455,31.4,30.6,28.9,24.8,78.0,58.0,10.3,220.0,15.1,0,5.800000000000001
187,-7.350000000000023,33.2,30.1,27.9,24.8,72.0,28.0,11.8,130.0,14.6,0,5.300000000000001
188,-4.9500000000000455,33.2,30.0,28.8,25.2,81.0,77.0,7.8,220.0,22.5,1,4.800000000000001
189,-3.75,33.3,30.0,27.8,25.8,79.0,43.0,9.5,220.0,11.2,0,4.199999999999999
4,-5.350000000000023,33.0,30.1,27.8,25.1,78.0,67.0,5.7,220.0,12.5,1,5.0
191,-7.5499999999999545,31.0,29.2,27.8,26.2,83.0,83.0,4.7,60.0,14.8,1,3.0
192,-5.25,33.0,30.2,28.4,25.2,78.0,69.0,10.8,220.0,12.0,0,5.0
193,-7.350000000000023,33.3,30.6,28.2,25.6,84.0,81.0,3.0,240.0,12.9,1,5.0
194,-7.149999999999977,32.3,30.0,28.1,24.7,79.0,57.0,6.1,210.0,20.2,0,5.300000000000001
195,-5.350000000000023,32.3,29.1,28.9,26.4,79.0,78.0,8.2,270.0,25.1,1,2.700000000000003
16,-4.850000000000023,32.3,29.0,26.5,24.4,79.0,40.0,11.2,220.0,12.4,0,4.600000000000001
197,-4.850000000000023,34.4,30.1,28.5,25.6,72.0,41.0,10.4,20.0,4.4,0,4.5
198,-5.149999999999977,33.1,30.1,28.1,25.8,75.0,46.0,10.2,240.0,4.5,0,4.300000000000001
199,-9.850000000000023,33.2,30.6,28.0,24.4,74.0,47.0,10.0,60.0,14.8,0,6.200000000000003
200,-3.6499999999999773,34.0,30.0,26.5,24.3,80.0,63.0,6.8,190.0,7.9,1,5.699999999999999
201,-1.8500000000000227,35.6,31.0,27.8,24.6,77.0,47.0,6.3,220.0,25.2,1,6.399999999999999
202,-4.850000000000023,33.3,30.6,28.4,24.2,72.0,54.0,10.1,200.0,9.5,0,6.400000000000002
203,-1.8500000000000227,31.4,28.9,26.7,24.5,81.0,88.0,2.2,100.0,22.5,1,4.399999999999999
204,-5.25,31.0,28.4,26.3,25.3,85.0,88.0,1.9,40.0,13.0,1,3.099999999999998
205,-3.3500000000000227,31.8,28.0,26.6,24.8,84.0,78.0,4.1,290.0,8.1,1,3.1999999999999993
206,-13.25,31.4,28.0,26.9,24.7,79.0,84.0,2.9,220.0,23.9,1,3.3000000000000007
207,-7.5499999999999545,30.5,27.1,25.0,24.3,87.0,79.0,5.9,230.0,12.8,1,2.8000000000000007
208,-4.9500000000000455,30.8,27.0,25.8,24.2,84.0,85.0,2.4,210.0,13.1,1,2.8000000000000007
209,-5.850000000000023,33.7,30.2,27.0,26.1,89.0,87.0,0.6,230.0,11.0,1,4.099999999999998
210,-5.149999999999977,33.7,30.3,27.8,24.3,72.0,29.0,5.9,10.0,9.2,0,6.0
211,-3.9500000000000455,32.8,29.7,28.1,24.5,78.0,78.0,8.6,230.0,25.2,1,5.199999999999999
212,-1.9500000000000455,32.4,28.1,26.8,24.5,77.0,54.0,9.9,100.0,20.0,1,3.6000000000000014
213,-5.0499999999999545,30.6,28.4,26.3,25.3,81.0,82.0,2.8,220.0,25.5,1,3.099999999999998
214,-4.75,35.0,31.3,27.8,25.3,75.0,30.0,9.1,130.0,9.2,0,6.0
215,-13.25,32.3,28.0,27.3,26.2,89.0,80.0,6.1,210.0,25.1,1,1.8000000000000007
216,-5.149999999999977,31.7,29.1,26.5,26.0,82.0,85.0,0.4,230.0,25.9,1,3.1000000000000014
217,-4.9500000000000455,29.1,27.9,25.8,23.2,72.0,69.0,7.1,70.0,25.9,1,4.699999999999999
5,-7.5499999999999545,31.7,28.5,27.3,24.3,76.0,49.0,7.2,240.0,15.1,1,4.199999999999999
219,-5.149999999999977,32.0,28.1,26.8,25.4,84.0,78.0,4.6,220.0,15.7,1,2.700000000000003
220,-11.850000000000023,32.7,29.7,27.3,25.1,78.0,67.0,5.4,220.0,11.7,1,4.599999999999998
221,-6.4500000000000455,30.5,27.0,25.2,25.2,86.0,87.0,0.4,230.0,22.3,1,1.8000000000000007
222,-7.5499999999999545,32.4,29.4,28.2,26.6,81.0,78.0,6.0,220.0,20.5,1,2.799999999999997
223,-4.75,30.3,27.6,25.1,26.4,89.0,80.0,4.0,70.0,10.3,1,1.2000000000000028
6,-10.75,32.0,28.9,26.4,24.9,84.0,73.0,8.4,20.0,9.5,1,4.0
225,-4.350000000000023,29.9,26.6,25.9,23.2,85.0,82.0,2.1,120.0,7.9,1,3.400000000000002
226,-1.75,28.6,26.8,24.5,23.2,80.0,88.0,1.2,60.0,6.6,1,3.6000000000000014
227,-3.0499999999999545,32.0,27.1,24.8,25.9,82.0,49.0,6.1,250.0,12.0,1,1.2000000000000028
